episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_series
tt0779671,tt0096697,8,12,tvEpisode,Mountain of Madness,Mountain of Madness,0,1997,,30,"Animation,Comedy",8.6,1647,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779672,tt0096697,8,17,tvEpisode,"My Sister, My Sitter","My Sister, My Sitter",0,1997,,30,"Animation,Comedy",8.1,1474,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779673,tt0096697,9,9,tvEpisode,Realty Bites,Realty Bites,0,1997,,30,"Animation,Comedy",7.6,1265,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779674,tt0096697,7,14,tvEpisode,Scenes from the Class Struggle in Springfield,Scenes from the Class Struggle in Springfield,0,1996,,30,"Animation,Comedy",7.7,1385,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779675,tt0096697,7,12,tvEpisode,Team Homer,Team Homer,0,1996,,30,"Animation,Comedy",8.3,1497,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779676,tt0096697,9,13,tvEpisode,The Joy of Sect,The Joy of Sect,0,1998,,30,"Animation,Comedy",8.3,1468,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779677,tt0096697,9,18,tvEpisode,This Little Wiggy,This Little Wiggy,0,1998,,30,"Animation,Comedy",7.9,1302,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779678,tt0096697,8,1,tvEpisode,Treehouse of Horror VII,Treehouse of Horror VII,0,1996,,30,"Animation,Comedy",8.4,1731,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779679,tt0096697,9,4,tvEpisode,Treehouse of Horror VIII,Treehouse of Horror VIII,0,1997,,30,"Animation,Comedy",8.2,1463,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0779665,tt0096697,9,21,tvEpisode,Girly Edition,Girly Edition,0,1998,,30,"Animation,Comedy",7.9,1290,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701297,tt0096697,12,11,tvEpisode,Worst Episode Ever,Worst Episode Ever,0,2001,,30,"Animation,Comedy",7.5,1106,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701296,tt0096697,10,11,tvEpisode,Wild Barts Can't Be Broken,Wild Barts Can't Be Broken,0,1999,,30,"Animation,Comedy",7.8,1234,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701295,tt0096697,7,1,tvEpisode,Who Shot Mr. Burns? Part Two,Who Shot Mr. Burns? Part Two,0,1995,,30,"Animation,Comedy",8.9,2151,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701194,tt0096697,16,11,tvEpisode,On a Clear Day I Can't See My Sister,On a Clear Day I Can't See My Sister,0,2005,,30,"Animation,Comedy",6.7,857,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701195,tt0096697,2,11,tvEpisode,"One Fish, Two Fish, Blowfish, Blue Fish","One Fish, Two Fish, Blowfish, Blue Fish",0,1991,,23,"Animation,Comedy",8.8,2394,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701196,tt0096697,13,22,tvEpisode,Papa's Got a Brand New Badge,Papa's Got a Brand New Badge,0,2002,,30,"Animation,Comedy",8,1066,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701197,tt0096697,12,10,tvEpisode,Pokey Mom,Pokey Mom,0,2001,,30,"Animation,Comedy",7.4,1099,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701198,tt0096697,16,9,tvEpisode,Pranksta Rap,Pranksta Rap,0,2005,,30,"Animation,Comedy",6.6,890,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701199,tt0096697,14,10,tvEpisode,Pray Anything,Pray Anything,0,2003,,30,"Animation,Comedy",6.9,857,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701200,tt0096697,3,13,tvEpisode,Radio Bart,Radio Bart,0,1992,,30,"Animation,Comedy",8.5,1923,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701201,tt0096697,7,2,tvEpisode,Radioactive Man,Radioactive Man,0,1995,,30,"Animation,Comedy",8.3,1641,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701202,tt0096697,5,4,tvEpisode,Rosebud,Rosebud,0,1993,,30,"Animation,Comedy",8.9,2110,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701203,tt0096697,11,13,tvEpisode,Saddlesore Galactica,Saddlesore Galactica,0,2000,,30,"Animation,Comedy",6.6,1176,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701204,tt0096697,3,18,tvEpisode,Separate Vocations,Separate Vocations,0,1992,,30,"Animation,Comedy",8.2,1702,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701205,tt0096697,16,4,tvEpisode,She Used to Be My Girl,She Used to Be My Girl,0,2004,,30,"Animation,Comedy",6.5,861,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701206,tt0096697,13,6,tvEpisode,She of Little Faith,She of Little Faith,0,2001,,30,"Animation,Comedy",7,1042,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701207,tt0096697,6,5,tvEpisode,Sideshow Bob Roberts,Sideshow Bob Roberts,0,1994,,30,"Animation,Comedy",8.3,1646,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701193,tt0096697,14,19,tvEpisode,Old Yeller-Belly,Old Yeller-Belly,0,2003,,30,"Animation,Comedy",6.9,861,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701208,tt0096697,7,9,tvEpisode,Sideshow Bob's Last Gleaming,Sideshow Bob's Last Gleaming,0,1995,,30,"Animation,Comedy",8.1,1488,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701210,tt0096697,9,19,tvEpisode,Simpson Tide,Simpson Tide,0,1998,,30,"Animation,Comedy",8.3,1394,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701211,tt0096697,2,2,tvEpisode,Simpson and Delilah,Simpson and Delilah,0,1990,,23,"Animation,Comedy",8.3,2274,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701213,tt0096697,12,17,tvEpisode,Simpson Safari,Simpson Safari,0,2001,,30,"Animation,Comedy",6.9,1067,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701214,tt0096697,15,13,tvEpisode,Smart & Smarter,Smart & Smarter,0,2004,,30,"Animation,Comedy",7.2,883,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701215,tt0096697,1,13,tvEpisode,Some Enchanted Evening,Some Enchanted Evening,0,1990,,30,"Animation,Comedy",7.8,2227,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701216,tt0096697,14,7,tvEpisode,Special Edna,Special Edna,0,2003,,30,"Animation,Comedy",7.2,919,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701217,tt0096697,3,1,tvEpisode,Stark Raving Dad,Stark Raving Dad,0,1991,,30,"Animation,Comedy",8.6,2507,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701218,tt0096697,14,9,tvEpisode,The Strong Arms of the Ma,The Strong Arms of the Ma,0,2003,,30,"Animation,Comedy",6.9,941,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701219,tt0096697,7,25,tvEpisode,"Summer of 4'2""","Summer of 4'2""",0,1996,,30,"Animation,Comedy",8.4,1623,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701220,tt0096697,10,12,tvEpisode,"Sunday, Cruddy Sunday","Sunday, Cruddy Sunday",0,1999,,30,"Animation,Comedy",7,1249,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701221,tt0096697,13,8,tvEpisode,Sweets and Sour Marge,Sweets and Sour Marge,0,2002,,30,"Animation,Comedy",7.1,948,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701222,tt0096697,11,8,tvEpisode,"Take My Wife, Sleaze","Take My Wife, Sleaze",0,1999,,30,"Animation,Comedy",7.2,1110,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701223,tt0096697,12,12,tvEpisode,Tennis the Menace,Tennis the Menace,0,2001,,30,"Animation,Comedy",7,1069,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701224,tt0096697,16,19,tvEpisode,Thank God It's Doomsday,Thank God It's Doomsday,0,2005,,30,"Animation,Comedy",7.2,866,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701209,tt0096697,15,19,tvEpisode,Simple Simpson,Simple Simpson,0,2004,,30,"Animation,Comedy",7.4,928,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701225,tt0096697,13,11,tvEpisode,The Bart Wants What It Wants,The Bart Wants What It Wants,0,2002,,30,"Animation,Comedy",7.1,914,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701192,tt0096697,2,17,tvEpisode,Old Money,Old Money,0,1991,,23,"Animation,Comedy",7.7,1778,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701190,tt0096697,12,14,tvEpisode,New Kids on the Blecch,New Kids on the Blecch,0,2001,,30,"Animation,Comedy",7.3,1202,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701160,tt0096697,4,10,tvEpisode,Lisa's First Word,Lisa's First Word,0,1992,,30,"Animation,Comedy",8.6,1939,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701161,tt0096697,3,8,tvEpisode,Lisa's Pony,Lisa's Pony,0,1991,,30,"Animation,Comedy",7.9,1746,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701162,tt0096697,6,2,tvEpisode,Lisa's Rival,Lisa's Rival,0,1994,,30,"Animation,Comedy",8.2,1684,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701163,tt0096697,9,3,tvEpisode,Lisa's Sax,Lisa's Sax,0,1997,,30,"Animation,Comedy",8.2,1393,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701164,tt0096697,2,19,tvEpisode,Lisa's Substitute,Lisa's Substitute,0,1991,,30,"Animation,Comedy",8.6,2346,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701165,tt0096697,6,19,tvEpisode,Lisa's Wedding,Lisa's Wedding,0,1995,,30,"Animation,Comedy",8.3,1725,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701166,tt0096697,11,10,tvEpisode,Little Big Mom,Little Big Mom,0,2000,,30,"Animation,Comedy",7.4,1061,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701167,tt0096697,13,20,tvEpisode,Little Girl in the Big Ten,Little Girl in the Big Ten,0,2002,,30,"Animation,Comedy",7.2,906,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701168,tt0096697,7,11,tvEpisode,Marge Be Not Proud,Marge Be Not Proud,0,1995,,30,"Animation,Comedy",8.5,1710,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701169,tt0096697,4,7,tvEpisode,Marge Gets a Job,Marge Gets a Job,0,1992,,30,"Animation,Comedy",7.9,1656,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701170,tt0096697,10,15,tvEpisode,Marge Simpson in 'Screaming Yellow Honkers',Marge Simpson in 'Screaming Yellow Honkers',0,1999,,30,"Animation,Comedy",7.4,1204,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701171,tt0096697,4,21,tvEpisode,Marge in Chains,Marge in Chains,0,1993,,30,"Animation,Comedy",7.7,1552,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701172,tt0096697,5,6,tvEpisode,Marge on the Lam,Marge on the Lam,0,1993,,30,"Animation,Comedy",8.1,1631,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701173,tt0096697,4,12,tvEpisode,Marge vs. the Monorail,Marge vs. the Monorail,0,1993,,30,"Animation,Comedy",9,2839,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701191,tt0096697,2,15,tvEpisode,"Oh Brother, Where Art Thou?","Oh Brother, Where Art Thou?",0,1991,,23,"Animation,Comedy",8.3,2021,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701174,tt0096697,10,9,tvEpisode,Mayored to the Mob,Mayored to the Mob,0,1998,,30,"Animation,Comedy",8.2,1394,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701176,tt0096697,9,10,tvEpisode,Miracle on Evergreen Terrace,Miracle on Evergreen Terrace,0,1997,,30,"Animation,Comedy",7.5,1399,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701177,tt0096697,11,15,tvEpisode,Missionary: Impossible,Missionary: Impossible,0,2000,,30,"Animation,Comedy",7.3,1128,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701178,tt0096697,1,6,tvEpisode,Moaning Lisa,Moaning Lisa,0,1990,,30,"Animation,Comedy",7.6,2400,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701179,tt0096697,14,22,tvEpisode,Moe Baby Blues,Moe Baby Blues,0,2003,,30,"Animation,Comedy",7.8,1044,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701180,tt0096697,10,19,tvEpisode,Mom and Pop Art,Mom and Pop Art,0,1999,,30,"Animation,Comedy",7.7,1229,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701181,tt0096697,10,21,tvEpisode,Monty Can't Buy Me Love,Monty Can't Buy Me Love,0,1999,,30,"Animation,Comedy",7.3,1141,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701182,tt0096697,7,8,tvEpisode,Mother Simpson,Mother Simpson,0,1995,,30,"Animation,Comedy",8.6,1730,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701183,tt0096697,3,2,tvEpisode,Mr. Lisa Goes to Washington,Mr. Lisa Goes to Washington,0,1991,,30,"Animation,Comedy",7.8,1843,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701184,tt0096697,4,9,tvEpisode,Mr. Plow,Mr. Plow,0,1992,,30,"Animation,Comedy",8.8,2289,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701185,tt0096697,14,14,tvEpisode,Mr. Spritz Goes to Washington,Mr. Spritz Goes to Washington,0,2003,,30,"Animation,Comedy",6.9,845,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701186,tt0096697,7,21,tvEpisode,22 Short Films About Springfield,22 Short Films About Springfield,0,1996,,22,"Animation,Comedy",8.9,2055,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701187,tt0096697,15,17,tvEpisode,My Big Fat Geek Wedding,My Big Fat Geek Wedding,0,2004,,30,"Animation,Comedy",6.8,833,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701188,tt0096697,15,2,tvEpisode,My Mother the Carjacker,My Mother the Carjacker,0,2003,,30,"Animation,Comedy",7.3,920,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701189,tt0096697,4,8,tvEpisode,New Kid on the Block,New Kid on the Block,0,1992,,30,"Animation,Comedy",8.2,1787,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701175,tt0096697,15,12,tvEpisode,Milhouse Doesn't Live Here Anymore,Milhouse Doesn't Live Here Anymore,0,2004,,30,"Animation,Comedy",7.3,877,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701226,tt0096697,13,5,tvEpisode,The Blunder Years,The Blunder Years,0,2001,,30,"Animation,Comedy",7.7,1046,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701227,tt0096697,8,16,tvEpisode,Brother from Another Series,Brother from Another Series,0,1997,,30,"Animation,Comedy",8.2,1583,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701228,tt0096697,1,7,tvEpisode,The Call of the Simpsons,The Call of the Simpsons,0,1990,,30,"Animation,Comedy",7.9,2320,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701264,tt0096697,13,19,tvEpisode,The Sweetest Apu,The Sweetest Apu,0,2002,,30,"Animation,Comedy",6.9,880,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701265,tt0096697,9,20,tvEpisode,The Trouble with Trillions,The Trouble with Trillions,0,1998,,30,"Animation,Comedy",7.9,1311,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701266,tt0096697,8,11,tvEpisode,The Twisted World of Marge Simpson,The Twisted World of Marge Simpson,0,1997,,30,"Animation,Comedy",7.8,1428,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701267,tt0096697,9,7,tvEpisode,The Two Mrs. Nahasapeemapetilons,The Two Mrs. Nahasapeemapetilons,0,1997,,30,"Animation,Comedy",7.7,1268,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701268,tt0096697,15,16,tvEpisode,The Wandering Juvie,The Wandering Juvie,0,2004,,30,"Animation,Comedy",7,893,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701269,tt0096697,2,12,tvEpisode,The Way We Was,The Way We Was,0,1991,,23,"Animation,Comedy",8.3,2019,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701270,tt0096697,10,2,tvEpisode,The Wizard of Evergreen Terrace,The Wizard of Evergreen Terrace,0,1998,,30,"Animation,Comedy",8.2,1410,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701271,tt0096697,15,14,tvEpisode,The Ziff Who Came to Dinner,The Ziff Who Came to Dinner,0,2004,,30,"Animation,Comedy",6.9,841,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701272,tt0096697,10,22,tvEpisode,They Saved Lisa's Brain,They Saved Lisa's Brain,0,1999,,30,"Animation,Comedy",7.4,1162,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701273,tt0096697,10,23,tvEpisode,Thirty Minutes Over Tokyo,Thirty Minutes Over Tokyo,0,1999,,30,"Animation,Comedy",8,1387,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701274,tt0096697,14,17,tvEpisode,Three Gays of the Condo,Three Gays of the Condo,0,2003,,30,"Animation,Comedy",7.2,930,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701275,tt0096697,2,21,tvEpisode,Three Men and a Comic Book,Three Men and a Comic Book,0,1991,,30,"Animation,Comedy",8.4,1967,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701276,tt0096697,15,6,tvEpisode,"Today, I Am a Clown","Today, I Am a Clown",0,2003,,30,"Animation,Comedy",6.6,854,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701277,tt0096697,9,22,tvEpisode,Trash of the Titans,Trash of the Titans,0,1998,,30,"Animation,Comedy",8.5,1541,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701263,tt0096697,8,10,tvEpisode,The Springfield Files,The Springfield Files,0,1997,,30,"Animation,Comedy",9.1,2516,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701278,tt0096697,2,3,tvEpisode,Treehouse of Horror,Treehouse of Horror,0,1990,,30,"Animation,Comedy",8.3,2548,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701280,tt0096697,10,4,tvEpisode,Treehouse of Horror IX,Treehouse of Horror IX,0,1998,,30,"Animation,Comedy",8.1,1470,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701281,tt0096697,6,6,tvEpisode,Treehouse of Horror V,Treehouse of Horror V,0,1994,,30,"Animation,Comedy",9.1,2524,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701283,tt0096697,11,4,tvEpisode,Treehouse of Horror X,Treehouse of Horror X,0,1999,,30,"Animation,Comedy",7.8,1290,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701284,tt0096697,13,1,tvEpisode,Treehouse of Horror XII,Treehouse of Horror XII,0,2001,,30,"Animation,Comedy",7.5,1199,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701285,tt0096697,15,1,tvEpisode,Treehouse of Horror XIV,Treehouse of Horror XIV,0,2003,,30,"Animation,Comedy",7.5,1130,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701286,tt0096697,16,1,tvEpisode,Treehouse of Horror XV,Treehouse of Horror XV,0,2004,,30,"Animation,Comedy",7.3,1009,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701287,tt0096697,17,4,tvEpisode,Treehouse of Horror XVI,Treehouse of Horror XVI,0,2005,,30,"Animation,Comedy",7.4,980,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701288,tt0096697,12,18,tvEpisode,Trilogy of Error,Trilogy of Error,0,2001,,30,"Animation,Comedy",8.6,1565,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701289,tt0096697,6,20,tvEpisode,Two Dozen and One Greyhounds,Two Dozen and One Greyhounds,0,1995,,30,"Animation,Comedy",8.2,1529,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701290,tt0096697,10,10,tvEpisode,Viva Ned Flanders,Viva Ned Flanders,0,1999,,30,"Animation,Comedy",7.9,1321,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701291,tt0096697,13,16,tvEpisode,Weekend at Burnsie's,Weekend at Burnsie's,0,2002,,30,"Animation,Comedy",7.7,1088,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701292,tt0096697,4,20,tvEpisode,Whacking Day,Whacking Day,0,1993,,30,"Animation,Comedy",8.1,1745,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701293,tt0096697,10,5,tvEpisode,When You Dish Upon a Star,When You Dish Upon a Star,0,1998,,30,"Animation,Comedy",7.3,1319,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701294,tt0096697,6,25,tvEpisode,Who Shot Mr. Burns? Part One,Who Shot Mr. Burns? Part One,0,1995,,30,"Animation,Comedy",9.1,2374,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701279,tt0096697,5,5,tvEpisode,Treehouse of Horror IV,Treehouse of Horror IV,0,1993,,30,"Animation,Comedy",8.7,2078,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701262,tt0096697,8,24,tvEpisode,The Simpsons Spin-Off Showcase,The Simpsons Spin-Off Showcase,0,1997,,30,"Animation,Comedy",7.3,1449,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701261,tt0096697,7,10,tvEpisode,The Simpsons 138th Episode Spectacular!,The Simpsons 138th Episode Spectacular!,0,1995,,30,"Animation,Comedy",7.6,1484,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701260,tt0096697,16,14,tvEpisode,The Seven-Beer Snitch,The Seven-Beer Snitch,0,2005,,30,"Animation,Comedy",6.8,802,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701229,tt0096697,8,20,tvEpisode,The Canine Mutiny,The Canine Mutiny,0,1997,,30,"Animation,Comedy",7.7,1340,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701230,tt0096697,9,1,tvEpisode,The City of New York vs. Homer Simpson,The City of New York vs. Homer Simpson,0,1997,,30,"Animation,Comedy",9.1,2649,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701231,tt0096697,12,6,tvEpisode,The Computer Wore Menace Shoes,The Computer Wore Menace Shoes,0,2000,,30,"Animation,Comedy",7.7,1154,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701232,tt0096697,1,11,tvEpisode,The Crepes of Wrath,The Crepes of Wrath,0,1990,,30,"Animation,Comedy",7.9,2206,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
tt0701233,tt0096697,14,8,tvEpisode,The Dad Who Knew Too Little,The Dad Who Knew Too Little,0,2003,,30,"Animation,Comedy",7.4,939,tvSeries,The Simpsons,The Simpsons,0,1989,,22,"Animation,Comedy"
