episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,Plot,Original_airDT,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_primary,genre_secondary,gener_third
tt0789632,tt0096697,15,7,tvEpisode,'Tis the Fifteenth Season,'Tis the Fifteenth Season,0,2003,,30,"Animation,Comedy",7.2,893,"
 After spending all his money on an expensive gift for himself, and the family thinking he should be less of an egoist, Homer decides to change his ways.",12/14/2003,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0793253,tt0096697,14,15,tvEpisode,C.E.D'oh,C.E.D'oh,0,2003,,30,"Animation,Comedy",7.3,817,"
 Homer takes over the power plant after tricking Mr. Burns into making him the official owner of the power plant.",3/16/2003,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0795278,tt0096697,17,18,tvEpisode,The Wettest Stories Ever Told,The Wettest Stories Ever Told,0,2006,,30,"Animation,Comedy",6.9,819,"
 While waiting for the dinner at the Frying Dutchman, the family starts telling three stories about ships: ""Journey on the Mayflower"", ""Mutiny on the Bounty"", and ""The Neptune Adventure"".",4/23/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0781978,tt0096697,10,16,tvEpisode,Make Room for Lisa,Make Room for Lisa,0,1999,,30,"Animation,Comedy",7.6,1160,"
 Lisa feels that her relationship with her father will never be close, and she develops stress-induced stomach pains; Marge inadvertently knocks out Milhouse.",2/28/1999,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0798764,tt0096697,17,19,tvEpisode,Girls Just Want to Have Sums,Girls Just Want to Have Sums,0,2006,,30,"Animation,Comedy",7.3,889,"
 Springfield Elementary is divided into two separate schools (one for boys, one for girls) following Principal Skinner's demotion. Concerned that the boys are receiving a higher standard of education, Lisa disguises herself as a boy.",4/30/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0800707,tt0096697,17,21,tvEpisode,The Monkey Suit,The Monkey Suit,0,2006,,30,"Animation,Comedy",7.2,887,"
 After seeing a museum exhibit on evolution, in which creation is labeled a myth, an outraged Ned Flanders teams with Reverend Lovejoy to blackmail Principal Skinner into requiring creationism to be taught in classrooms, eventually at the expense of any mention of evolution. Lisa becomes outraged herself, and forms a student organization to teach evolution, leading to a creationism vs. evolution trail, a la Inherit the Wind.",5/14/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0809050,tt0096697,17,22,tvEpisode,Homer and Marge Turn a Couple Play,Homer and Marge Turn a Couple Play,0,2006,,30,"Animation,Comedy",6.6,864,"
 Marge and Homer try their luck at celebrity marriage counselling.",5/21/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt9652754,tt0096697,30,18,tvEpisode,Episode #30.18,Episode #30.18,0,2019,,,"Animation,Comedy",,,"
 Know what this is about?
 Be the first one to add a plot.
",3/24/2019,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0831239,tt0096697,18,1,tvEpisode,"The Mook, the Chef, the Wife and Her Homer","The Mook, the Chef, the Wife and Her Homer",0,2006,,21,"Animation,Comedy",7.5,1081,"
 When Fat Tony has to take a time-out due to a whacking attempt, Homer and Bart take over the business.",9/10/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0831240,tt0096697,18,4,tvEpisode,Treehouse of Horror XVII,Treehouse of Horror XVII,0,2006,,22,"Animation,Comedy",7,1055,"
 A meteorite turns Homer into a rampaging blob with a voracious appetite; Bart brings a Golem to life; an alien invasion hoax turns real.",11/5/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt9652748,tt0096697,30,17,tvEpisode,Episode #30.17,Episode #30.17,0,2019,,,"Animation,Comedy",,,"
 Know what this is about?
 Be the first one to add a plot.
",3/17/2019,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt9652746,tt0096697,30,16,tvEpisode,Episode #30.16,Episode #30.16,0,2019,,,"Animation,Comedy",,,"
 Know what this is about?
 Be the first one to add a plot.
",3/10/2019,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt9357650,tt0096697,30,15,tvEpisode,Episode #30.15,Episode #30.15,0,2019,,,"Animation,Comedy",,,"
 Know what this is about?
 Be the first one to add a plot.
",3/3/2019,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0858309,tt0096697,18,2,tvEpisode,Jazzy & The Pussycats,Jazzy & The Pussycats,0,2006,,30,"Animation,Comedy",6.7,961,"
 Lisa becomes depressed when Bart becomes a better jazz musician than her. So she decides to set up an animal shelter in the Simpsons' attic.",9/17/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0858310,tt0096697,18,3,tvEpisode,"Please Homer, Don't Hammer 'Em","Please Homer, Don't Hammer 'Em",0,2006,,30,"Animation,Comedy",6.8,913,"
 Marge begins her own carpentry business, but Homer becomes the face of the business because nobody will take a female carpenter seriously. And Bart uses Principal Skinner's peanut allergy to his advantage.",9/24/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0864054,tt0096697,18,5,tvEpisode,G.I. (Annoyed Grunt),G.I. (Annoyed Grunt),0,2006,,30,"Animation,Comedy",6.9,937,"
 Homer is duped into signing up for the Army, and his hijinks after basic training ultimately results in a military occupation of Springfield.",11/12/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt8733716,tt0096697,,,tvEpisode,I'm Just a Girl Who Can't Say D'oh,I'm Just a Girl Who Can't Say D'oh,0,,,,"Animation,Comedy",,,"
 Know what this is about?
 Be the first one to add a plot.
",,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt8733708,tt0096697,,,tvEpisode,Girl's in the Band,Girl's in the Band,0,,,,"Animation,Comedy",,,#N/A,,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt8733706,tt0096697,,,tvEpisode,Bart vs. Itchy & Scratchy,Bart vs. Itchy & Scratchy,0,,,,"Animation,Comedy",,,#N/A,,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0800706,tt0096697,17,20,tvEpisode,Regarding Margie,Regarding Margie,0,2006,,30,"Animation,Comedy",6.8,832,"
 After hitting her head on a stool Marge suffers from amnesia. Slowly but surely memories are starting to come back, except memories about Homer.",5/7/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0773651,tt0096697,4,18,tvEpisode,So It's Come to This: A Simpsons Clip Show,So It's Come to This: A Simpsons Clip Show,0,1993,,30,"Animation,Comedy",7.2,1593,"
 Bart's April fools prank results in a huge explosion that seriously injures the Simpsons patriarch.",4/1/1993,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0781977,tt0096697,10,3,tvEpisode,Bart the Mother,Bart the Mother,0,1998,,23,"Animation,Comedy",7.6,1290,"
 When Bart accidentally kills a mother bird, he tries to make amends by raising the eggs.",9/27/1998,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779680,tt0096697,7,13,tvEpisode,Two Bad Neighbors,Two Bad Neighbors,0,1996,,30,"Animation,Comedy",8.7,1778,"
 Former President George Bush and his wife, Barbara, move into the Simpsons' neighborhood and soon clash with Bart and Homer.",1/14/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0776642,tt0096697,17,13,tvEpisode,The Seemingly Never-Ending Story,The Seemingly Never-Ending Story,0,2006,,30,"Animation,Comedy",7.6,960,"
 In this story within a story within a story within a story, a cave-exploring expedition, an angry sheep and a lovestruck Moe become inextricably entwined.",3/12/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0777148,tt0096697,5,17,tvEpisode,Bart Gets an Elephant,Bart Gets an Elephant,0,1994,,30,"Animation,Comedy",7.9,1615,"
 After Bart receives an elephant as a prize for calling in to a radio station, the animal proves to be too costly to care for and Homer decides to sell it.",3/31/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0777149,tt0096697,5,18,tvEpisode,Burns' Heir,Burns' Heir,0,1994,,30,"Animation,Comedy",8.4,1635,"
 After coming close to death, Mr. Burns decides than it's time to find an heir to his empire, and chooses Bart because of his truly devious nature.",4/14/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0777150,tt0096697,5,19,tvEpisode,Sweet Seymour Skinner's Baadasssss Song,Sweet Seymour Skinner's Baadasssss Song,0,1994,,30,"Animation,Comedy",8.5,1640,"
 Bart brings Santa's Little Helper to school with him on inspection day and gets Skinner fired, Bart is pleased until Ned Flanders is made his replacement.",4/28/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778446,tt0096697,6,16,tvEpisode,Bart vs. Australia,Bart vs. Australia,0,1995,,30,"Animation,Comedy",8.5,1915,"
 After he makes a collect call to Australia and refuses to pay for it, Bart sparks an international incident, with the Simpsons forced to travel to the country in order to repair political relations.",2/19/1995,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778447,tt0096697,6,14,tvEpisode,Bart's Comet,Bart's Comet,0,1995,,30,"Animation,Comedy",8.7,1755,"
 Bart discovers a comet that is on a collision course with Springfield.",2/5/1995,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778448,tt0096697,6,10,tvEpisode,Grampa vs. Sexual Inadequacy,Grampa vs. Sexual Inadequacy,0,1994,,30,"Animation,Comedy",8.1,1532,"
 Homer and Abe hit the road to sell Abe's miraculous aphrodisiac.",12/4/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778449,tt0096697,6,4,tvEpisode,Itchy & Scratchy Land,Itchy & Scratchy Land,0,1994,,30,"Animation,Comedy",8.6,1859,"
 A family vacation to Itchy & Scratchy Land turns disastrous when the robots malfunction and turn on the tourists.",10/2/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778450,tt0096697,6,8,tvEpisode,Lisa on Ice,Lisa on Ice,0,1994,,30,"Animation,Comedy",8.5,1790,"
 Homer gives all his attention to Bart because he is the star of his hockey team, which makes Lisa jealous. But when a rival team discovers that she is an excellent goalie, Bart suddenly has a rival for Homer's attention.",11/13/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778451,tt0096697,7,22,tvEpisode,Raging Abe Simpson and His Grumbling Grandson in 'The Curse of the Flying Hellfish',Raging Abe Simpson and His Grumbling Grandson in 'The Curse of the Flying Hellfish',0,1996,,30,"Animation,Comedy",8.4,1605,"
 Another member of Grampa Simpson's WWII platoon dies, leaving only him and Mr. Burns. Years earlier, the men stole a number of priceless masterpieces from Nazi Germany, and now Mr. Burns aims to ensure he is the one to inherit them.",4/28/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778452,tt0096697,5,22,tvEpisode,Secrets of a Successful Marriage,Secrets of a Successful Marriage,0,1994,,30,"Animation,Comedy",8.1,1510,"
 Homer begins teaching a class on how to have a successful marriage, but jeopardizes his own marriage by revealing secrets about himself and Marge.",5/19/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778453,tt0096697,5,20,tvEpisode,The Boy Who Knew Too Much,The Boy Who Knew Too Much,0,1994,,30,"Animation,Comedy",8.3,1592,"
 After playing truant from school, Bart witnesses the alleged assault of a waiter by Mayor Quimby's nephew, Freddy. However, if he comes forward, he will have to admit he skipped class, and face the consequences.",5/5/1994,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778454,tt0096697,6,21,tvEpisode,The PTA Disbands,The PTA Disbands,0,1995,,30,"Animation,Comedy",8.2,1476,"
 Marge fills in for Mrs. Krabappel during a teachers' strike.",4/16/1995,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0778455,tt0096697,6,23,tvEpisode,The Springfield Connection,The Springfield Connection,0,1995,,30,"Animation,Comedy",8.2,1487,"
 Marge deals with corruption and crime when she joins the Springfield police force.",5/7/1995,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0780424,tt0096697,17,14,tvEpisode,Bart Has Two Mommies,Bart Has Two Mommies,0,2006,,30,"Animation,Comedy",7.1,837,"
 Marge starts babysitting the Flanders boys, leading Homer to spend more time with Bart and Lisa. Bart gets kidnapped by a lonely movie chimpanzee.",3/19/2006,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779664,tt0096697,8,6,tvEpisode,A Milhouse Divided,A Milhouse Divided,0,1996,,30,"Animation,Comedy",8.1,1473,"
 When Kirk and Luann hit a roadblock in their marriage, Luann announces that she is planning to get a divorce, causing Homer to worry about his own marriage.",12/1/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779666,tt0096697,8,19,tvEpisode,Grade School Confidential,Grade School Confidential,0,1997,,30,"Animation,Comedy",8.3,1447,"
 Bart discovers Principal Skinner and Mrs Krabappel kissing, and it's not long before the whole town knows of their secret affair.",4/6/1997,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779667,tt0096697,7,17,tvEpisode,Homer the Smithers,Homer the Smithers,0,1996,,30,"Animation,Comedy",8.9,2131,"
 When Smithers is forced to take a vacation, he appoints Homer as his temporary replacement.",2/25/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779668,tt0096697,9,17,tvEpisode,Lisa the Simpson,Lisa the Simpson,0,1998,,30,"Animation,Comedy",7.9,1386,"
 Lisa fears she is losing her intelligence when she learns about the fabled Simpson gene. Meanwhile, Jasper freezes himself in the Kwik-E-Mart freezer.",3/8/1998,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779669,tt0096697,8,7,tvEpisode,Lisa's Date with Density,Lisa's Date with Density,0,1996,,30,"Animation,Comedy",7.9,1459,"
 At school, Nelson is caught with a cache of stolen items in his locker (including the ""H"" hood emblem from Supt. Chalmers' car) and is assigned to do chores with Groundskeeper Willie. Lisa is caught observing the goings-on and is assigned detention, where she develops a crush on Nelson. Lisa tries to reform Nelson, and it works for awhile. However, as the old saying goes, you can't teach a juvenile delinquent new tricks and it isn't long before Nelson is back to his old ways; he and his buddies had been caught throwing spoiled food at Skinner's house and tries to lie ...",12/15/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779670,tt0096697,9,24,tvEpisode,Lost Our Lisa,Lost Our Lisa,0,1998,,30,"Animation,Comedy",7.8,1243,"
 Lisa gets lost after she tries to take a bus to a museum.",5/10/1998,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779671,tt0096697,8,12,tvEpisode,Mountain of Madness,Mountain of Madness,0,1997,,30,"Animation,Comedy",8.6,1647,"
 Homer and Mr. Burns get trapped in a snowed-in cabin during a company retreat.",2/2/1997,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779672,tt0096697,8,17,tvEpisode,"My Sister, My Sitter","My Sister, My Sitter",0,1997,,30,"Animation,Comedy",8.1,1474,"
 Bart is outraged when Lisa becomes his babysitter.",3/2/1997,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779673,tt0096697,9,9,tvEpisode,Realty Bites,Realty Bites,0,1997,,30,"Animation,Comedy",7.6,1265,"
 Marge becomes a real-estate agent.",12/7/1997,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779674,tt0096697,7,14,tvEpisode,Scenes from the Class Struggle in Springfield,Scenes from the Class Struggle in Springfield,0,1996,,30,"Animation,Comedy",7.7,1385,"
 After buying a Chanel suit at a bargain price, Marge finds herself invited to a country club by a former schoolmate. Taken in by the opulence of the place, she is soon overcome by a desperation to fit in.",2/4/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779675,tt0096697,7,12,tvEpisode,Team Homer,Team Homer,0,1996,,30,"Animation,Comedy",8.3,1497,"
 Homer starts a bowling team with Moe, Apu and Otto, but when Mr. Burns discovers the team was funded with his money, he insists on joining. Meanwhile, Springfield Elementary introduces uniforms.",1/7/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779676,tt0096697,9,13,tvEpisode,The Joy of Sect,The Joy of Sect,0,1998,,30,"Animation,Comedy",8.3,1468,"
 An evil cult called the Movementarians brainwashes the citizens of Springfield and it's up to Marge to get them back.",2/8/1998,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779677,tt0096697,9,18,tvEpisode,This Little Wiggy,This Little Wiggy,0,1998,,30,"Animation,Comedy",7.9,1302,"
 Bart is reluctant to hang out with Ralph Wiggum, until he gains access to Chief Wiggum's master key to the city.",3/22/1998,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779678,tt0096697,8,1,tvEpisode,Treehouse of Horror VII,Treehouse of Horror VII,0,1996,,30,"Animation,Comedy",8.4,1731,"
 Bart discovers his Siamese twin in the attic; Lisa becomes a God after she accidentally creates life in a science fair project; Kang and Kodos plot to conquer the planet.",10/27/1996,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
tt0779679,tt0096697,9,4,tvEpisode,Treehouse of Horror VIII,Treehouse of Horror VIII,0,1997,,30,"Animation,Comedy",8.2,1463,"
 Homer battles mutants after Springfield is annihilated by a neutron bomb; Bart has his DNA mixed with a fly; Marge is revealed to be a witch in colonial Springfield.",10/26/1997,tvSeries,The Simpsons,The Simpsons,0,1989,,22,Animation,Comedy,
