,series_id,episode_id,plot,original_air_date
168,tt0105950,tt0833631,"
    An independent film-maker wants to do a documentary on troubled youth, and all agree that Beavis and Butt-head are the perfect examples, until the camera starts to roll.    ",1994-07-14
169,tt0105950,tt0833633,"
    While working at Burger World, Beavis and Butthead call a radio station.    ",1994-07-14
170,tt0105950,tt0833634,"
    Beavis adopts an alter ego after a sugar rush.    ",1994-07-15
171,tt0105950,tt0833632,"
    When Beavis and Butt-Head are suspected of stealing the missing money from work, they must undergo a lie detector test to prove their innocence.    ",1994-07-15
172,tt0105950,tt0814634,"
    Beavis and Butthead's stupidity results in them getting sent back to kindergarten.    ",1994-10-31
173,tt0105950,tt0780681,"
    Butthead turns off the TV because there is nothing good on TV for two hours. Beavis and Butt-head then try to do loads of things to fill in the time.    ",1994-10-31
174,tt0105950,tt0861836,"
    Beavis and Butt-head watch a movie that depicts a bearded man getting laid and decide that they need beards to score. Unable to grow their own, they decide to cut hair off of their heads and glue it to their faces.    ",1994-11-01
175,tt0105950,tt0828175,"
    Beavis must save Butt-Head after he chokes on a chicken nugget.    ",1994-11-02
176,tt0105950,tt0861866,"
    Todd hides from the police at Beavis and Butthead's house.    ",1994-11-03
177,tt0105950,tt0861850,"
    Butt-Head and Beavis get jobs at a telemarketing call center.    ",1994-11-04
178,tt0105950,tt0520548,"
    Beavis and Butt-Head participate in a walkathon. Naturally, things go wrong.    ",1994-12-10
179,tt0105950,tt0823567,"
    After skipping school, Beavis and Butt-Head find themselves working in a real estate office.    ",1994-12-10
180,tt0105950,tt0861846,"
    Beavis and Butt-Head find a photographer's missing camera in a field and return it to him, wanting reward money.    ",1994-12-10
181,tt0105950,tt0861878,"
    Beavis and Butt-Head visit the local zoo and cause a panic.    ",1994-12-13
182,tt0105950,tt0861841,"
    It's Career Day at school and Beavis and Butt-Head look at being security guards so they get paid to watch TV. They soon get bored, though, and start harassing customers at the mall instead.    ",1994-12-16
183,tt0105950,tt0861859,"
    Beavis and Butt-Head attempt to get bigger penises via plastic surgery.    ",1994-12-19
184,tt0105950,tt0861873,"
    While on their way to a rock concert, Beavis and Butt-Head wait in a long line to use the bathroom.    ",1994-12-22
185,tt0105950,tt0828174,"
    Beavis and Butt-Head mistake sewage for oil and attempt to get rich selling it to their neighbors.    ",1994-12-26
186,tt0105950,tt0828176,"
    Beavis' complete lack of hygiene causes the hospitalization of many Burger World customers, as well as the temporary closure of the restaurant.    ",1994-12-29
187,tt0105950,tt0861872,"
    Beavis and Butt-Head go to Stewart's house to watch his TV, only to find two ""moving men"" there who claim Stewart has moved away. The men encourage Beavis and Butt-Head to trash the house.    ",1995-01-05
188,tt0105950,tt0844528,"
    Beavis and Butt-Head get their hair done at a salon in hopes that the hairdresser will press her cleavage in their faces.    ",1995-01-25
189,tt0105950,tt0520547,"
    Beavis and Butt-Head decide to throw a house party in the hopes that girls will show up for them to score with.    ",1995-01-29
190,tt0105950,tt0823570,"
    Coach Buzzcut forces Beavis and Butt-Head to take a shower after gym class.    ",1995-01-29
191,tt0105950,tt0861835,"
    Beavis and Butthead adopt a dog.    ",1995-02-09
192,tt0105950,tt0844522,"
    Beavis and Butt-Head are injured reenacting something they saw Benjamin Franklin do on TV.    ",1995-02-16
193,tt0105950,tt0828627,"
    Beavis and Butt-Head dream about television shows instead of going to school.    ",1995-02-23
194,tt0105950,tt0823563,"
    Beavis and Butt-Head screw up their class' fundraising project.    ",1995-04-08
195,tt0105950,tt0823561,"
    Beavis and Butt-Head draw violent cartoons in Van Driessen's class.    ",1995-04-08
196,tt0105950,tt0520549,"
    Tom Anderson teaches Beavis and Butt-Head how to play poker.    ",1995-06-05
197,tt0105950,tt0823568,"
    Beavis and Butt-Head ogle the librarian's body instead of writing the reports about the women they admire Van Driessen wants them to write.    ",1995-06-05
198,tt0105950,tt0861876,"
    Beavis and Butt-Head are instrumental in saving an alcoholic pilot's life and their heroic exploits are dramatically reenacted for a television show.    ",1995-06-06
199,tt0105950,tt0861852,"
    Beavis finds a bottle containing a dead mouse in a dumpster and starts carrying it around with him, thinking it's a magic bottle that can grant him wishes.    ",1995-06-07
200,tt0105950,tt0861861,"
    Thanks to his idiocy and something he saw on TV, Beavis thinks he's pregnant.    ",1995-06-08
201,tt0105950,tt0861851,"
    Beavis and Butt-Head invite themselves to two strangers' wedding, thinking they'll be able to make out with the bride.    ",1995-06-09
202,tt0105950,tt0828630,"
    Beavis and Butt-Head watch a slasher movie that depicts two girls screaming. They find that cool and decide to scream for no apparent reason.    ",1995-07-10
203,tt0105950,tt0520543,"
    Beavis and Butt-Head decide to hang out with a panhandler as an easy way to earn some money.    ",1995-07-10
204,tt0105950,tt0861868,"
    Beavis and Butt-Head try to sell a dead animal that they found for its fur.    ",1995-07-11
205,tt0105950,tt0861856,"
    Beavis and Butt-Head must change the oil in the deep-fat fryers at Burger World.    ",1995-07-12
206,tt0105950,tt0850725,"
    Beavis' alter ego, Cornholio, is a big hit at open mic night in a coffeehouse.    ",1995-07-13
207,tt0105950,tt0833006,"
    The understanding teachers at Highland High aren't quite so understanding when Beavis the yammerer joins their drum circle.    ",1995-08-07
208,tt0105950,tt0833005,"
    Beavis and Butt-Head attempt to pick up women at Maxi-Mart, but the police end up getting involved.    ",1995-08-07
209,tt0105950,tt0850728,"
    Beavis and Butt-Head discover a large tractor-trailer tire behind the local gas station.    ",1995-08-08
210,tt0105950,tt0861842,"
    Beavis and Butt-Head are sent to a group therapy session of people with low self-esteem to build empathy.    ",1995-08-09
211,tt0105950,tt0844775,"
    Beavis and Butt-Head attend a meeting of militant feminists to hit on them, with predictable results.    ",1995-08-10
212,tt0105950,tt0861862,"
    Highland High receives a bomb threat; Beavis and Butt-Head find that ""cool"" and go looking for the bomb.    ",1995-09-11
213,tt0105950,tt0861879,"
    Beavis and Butt-Head attempt to feign an injury so they can win compensation money.    ",1995-09-11
214,tt0105950,tt0861869,"
    Two women ask Beavis and Butt-Head to help them with their flat tire in exchange for a ride.    ",1995-09-12
215,tt0105950,tt0823566,"
    A group of students who engage in community service activities excuse Beavis and Butt-Head from detention to help them clean a littered stretch of highway.    ",1995-09-13
216,tt0105950,tt0861855,"
    The duo decide to check out a nearby murder site, and Butt-Head finds a new way to really annoy Beavis.    ",1995-09-14
217,tt0105950,tt0844524,"
    The two moronic metal-heads spike a carton of milk with Spanish fly, hoping a girl they want to have sex with will drink it. Instead a jock on the Highland High wrestling team who's been hassling them takes a swig of it, and he's scheduled to wrestle with Beavis in the next gym class!    ",1995-10-05
218,tt0105950,tt0844523,"
    Beavis and Butt-Head file a sexual harassment lawsuit against a girl who gives both of them erections.    ",1995-10-09
219,tt0105950,tt0844518,"
    Mr. Van Driessen is supervising his class' field trip when disaster strikes.    ",1995-10-10
220,tt0105950,tt0844521,"
    Beavis and Butt-Head attempt to make counterfeit money using a copy machine so they can buy nachos.    ",1995-10-11
221,tt0105950,tt0844526,"
    Beavis and Butt-Head steal Mr. Anderson's rented steamroller and destroy most of Highland with it.    ",1995-10-12
222,tt0105950,tt0809645,"
    When Beavis and Butt-head are watching a horror film, two kids show up at their door to do trick or treat. Butt-head takes their candies and slams the door in their faces. Later Beavis eats all of the candies, transforming into Cornholio.    ",1995-10-31
223,tt0105950,tt0850727,"
    Beavis and Butt-Head select ""What Causes Morning Wood?"" as the subject of a school project.    ",1995-11-20
224,tt0105950,tt0850729,"
    Beavis and Butt-Head, tasked with oral reports for their U.S. History class, opt to tell inane stories about their experiences instead.    ",1995-11-20
225,tt0105950,tt0844519,"
    Highland's most hated try to score with an undercover cop posing as a hooker.    ",1995-11-21
226,tt0105950,tt0861845,"
    Beavis and Butt-Head find Mr. Van Driessen on a date. They follow him back to his house in hopes of watching him and his date have sex.    ",1995-11-22
227,tt0105950,tt0861839,"
    Beavis gets his arm stuck inside a blood pressure machine and it is up to Butt-Head to save him.    ",1995-11-23
228,tt0105950,tt0289860,"
    Beavis and Butt-head spend Christmas watching music videos, reading letters from viewers and spoof popular Christmas movies into their own hilarious shorts, like: ""Huh Huh Humbug"" and ""It's a Miserable Life"".    ",1995-12-19
229,tt0105950,tt0814810,"
    Beavis and Butt-Head agree to babysit some neighborhood kids in exchange for money and being able to watch a pro wrestling pay-per-view.    ",1996-01-14
230,tt0105950,tt0814815,"
    Beavis and Butt-Head join a video dating service in hopes of scoring, but are too stupid to succeed.    ",1996-01-14
231,tt0105950,tt0861871,"
    Stewart's parents enlist Beavis and Butt-Head to help them find their missing son.    ",1996-01-15
232,tt0105950,tt0861848,"
    Beavis and Butt-Head, finally accepting that Todd will not let them join his gang, decide to start their own.    ",1996-01-16
233,tt0105950,tt0861870,"
    Mr. Van Driessen assigns his class a project in which they can grow any plant they like. Beavis wants to grow nachos, so Van Driessen gives him and Butt-Head some corn seeds to plant.    ",1996-01-17
234,tt0105950,tt0828629,"
    Beavis and Butt-Head get the phone book delivered to their door. Upon receipt, they decide to call someone. While looking through the book, they come across Harry Sachs and proceed to prank call him for days on end. Each call includes a toilet flush and a reference to his unusual name.    ",1996-01-28
235,tt0105950,tt0828628,"
    Beavis is called into Burger World on a busy day.    ",1996-01-28
236,tt0105950,tt0861880,"
    Mr. Anderson puts Beavis and Butt-Head in charge of his yard sale, with predictable results.    ",1996-03-04
237,tt0105950,tt0861857,"
    Beavis and Butt-Head attend a PTA meeting, much to the dismay of Principal McVicker.    ",1996-03-04
238,tt0105950,tt0833009,"
    After Van Driessen has an accident, a carefree substitute teacher is put in charge of his class.    ",1996-03-05
239,tt0105950,tt0861867,"
    Tom Anderson, recovering from an injury, asks Beavis and Butt-Head to do his shopping for him.    ",1996-03-06
240,tt0105950,tt0833007,"
    Beavis and Butt-Head attempt to get drunk off non-alcoholic beer.    ",1996-03-07
